words,answ_0,temp_0,answ_1,temp_1,answ_2,temp_2,answ_3,temp_3,answ_4,temp_4,answ_5,temp_5,answ_6,temp_6,answ_7,temp_7,answ_8,temp_8,answ_9,temp_9,answ_10,temp_10,answ_11,temp_11,answ_12,temp_12,answ_13,temp_13,answ_14,temp_14,answ_15,temp_15,answ_16,temp_16,answ_17,temp_17,answ_18,temp_18,answ_19,temp_19,answ_20,temp_20,answ_21,temp_21,answ_22,temp_22,answ_23,temp_23,answ_24,temp_24,answ_25,temp_25,answ_26,temp_26,answ_27,temp_27,answ_28,temp_28,answ_29,temp_29,answ_30,temp_30,answ_31,temp_31,answ_32,temp_32,answ_33,temp_33,answ_34,temp_34,answ_35,temp_35,answ_36,temp_36,answ_37,temp_37,answ_38,temp_38,answ_39,temp_39,answ_40,temp_40,answ_41,temp_41,answ_42,temp_42,answ_43,temp_43,answ_44,temp_44,answ_45,temp_45,answ_46,temp_46,answ_47,temp_47,answ_48,temp_48,answ_49,temp_49,answ_50,temp_50,answ_51,temp_51,answ_52,temp_52,answ_53,temp_53,answ_54,temp_54,answ_55,temp_55,answ_56,temp_56,answ_57,temp_57,answ_58,temp_58,answ_59,temp_59,answ_60,temp_60,answ_61,temp_61,answ_62,temp_62,answ_63,temp_63,answ_64,temp_64,answ_65,temp_65,answ_66,temp_66,answ_67,temp_67,answ_68,temp_68,answ_69,temp_69,answ_70,temp_70,answ_71,temp_71,answ_72,temp_72,answ_73,temp_73,answ_74,temp_74,answ_75,temp_75,answ_76,temp_76,answ_77,temp_77,answ_78,temp_78,answ_79,temp_79,answ_80,temp_80,answ_81,temp_81,answ_82,temp_82,answ_83,temp_83,answ_84,temp_84,answ_85,temp_85,answ_86,temp_86,answ_87,temp_87,answ_88,temp_88,answ_89,temp_89,answ_90,temp_90,answ_91,temp_91,answ_92,temp_92,answ_93,temp_93,answ_94,temp_94,answ_95,temp_95,answ_96,temp_96,answ_97,temp_97,answ_98,temp_98,answ_99,temp_99,answ_100,temp_100,answ_101,temp_101,answ_102,temp_102,answ_103,temp_103,answ_104,temp_104,answ_105,temp_105,answ_106,temp_106,answ_107,temp_107,answ_108,temp_108,answ_109,temp_109,answ_110,temp_110,answ_111,temp_111,answ_112,temp_112,answ_113,temp_113,answ_114,temp_114,answ_115,temp_115,answ_116,temp_116,answ_117,temp_117,answ_118,temp_118,answ_119,temp_119,difficulty,answ_mean,answ_sd,temp_mean,temp_sd
JOCOSE,0,6152.715589702874,0,7673.890656288762,0,6790.54990359116,0,8345.310622096973,0,7125.810630907487,0,10063.319562236857,0,7629.623822860161,0,9524.436830842413,0,7033.240978268035,0,8340.697471200194,0,6900.0073603562505,0,6759.660376336349,0,8149.591148699127,0,8503.990273893094,0,6839.771392319655,0,8930.318338555819,0,7215.748824212638,0,7094.187969916488,0,8564.116890605737,0,8754.34219215974,0,7201.934925796893,0,9602.672805735856,0,7401.612164299041,0,8245.922682197051,0,7253.121783742642,0,8054.199100124356,0,8158.533299290027,0,8910.376658315325,0,5937.514769189284,0,7571.775693301794,1,6727.848314777048,0,7268.348238717768,1,7058.92244071528,0,7748.456813055939,1,6390.228862220017,1,9071.124995102637,1,6608.253325487844,1,7301.782666916111,0,7596.997379795314,0,7638.552529848859,0,6823.923231426298,0,7213.689550204916,1,6884.146985646384,0,8911.034942679556,0,6999.696706859992,1,7905.566138252468,1,5477.211286321665,1,7401.000802968803,0,7867.954614175616,1,8442.623866695478,0,7526.847057869454,0,8684.970073353163,1,9254.43608474416,1,8385.123560356662,1,8909.027587499564,1,6368.673041836995,0,6491.62633594056,0,8839.96729423906,0,5976.911991715685,0,7235.654554650855,1,8962.886557349291,0,7579.445290002154,0,6988.553479197328,0,6838.913444404471,1,5574.09700723053,0,5835.988484194139,1,8938.93282407425,1,8012.318830806837,1,8026.90522917933,0,8599.737903803452,0,7531.978148391464,1,8593.442306056058,1,7037.274062600945,0,7889.360228909426,1,6791.260722556503,0,5462.498627647041,1,7704.090658045465,0,6358.3456853564685,0,7213.300769869618,0,7121.413942258317,0,6960.693851188746,0,6897.883115293262,0,8717.029126058713,1,6474.372289411215,1,7295.860998432139,0,6625.397392016243,0,8585.266441803788,0,7757.549011897355,1,7691.540893549372,1,7764.204756722984,1,6778.919387860263,1,6574.1015561144,1,8007.333516872104,0,7120.098652337638,1,7852.972182144567,0,6669.349914594774,1,5921.751110625086,0,6847.436368079816,1,5860.520592108622,1,5817.742819472196,0,5861.576105506183,1,7718.879459907445,0,7065.363266791481,0,6599.357179786169,0,6539.220672539736,0,5458.4403453903815,1,5806.919015832182,1,8207.820234747098,1,6016.587612253273,0,7843.723519682471,1,7123.512390614592,0,7388.108566836605,0,7812.207052534867,1,5554.618558400962,0,7258.29324541344,1,6204.066858305651,0,8141.837946429856,1,5518.673890112556,1,6370.401136426709,0,5794.975269363427,0.10687324404716492,0.36666666666666664,0.4839149403229733,7360.874554137563,1022.1660128788823
RUE,0,6757.789835587591,1,5284.022638877197,0,6544.542687164566,0,6777.813452568397,0,7275.503433305174,0,8152.52365553244,0,6584.030256507236,1,6576.567498871375,0,7972.689905540623,1,7669.993717812156,0,6001.958841296458,0,6611.15992847552,1,6640.524452169054,1,6628.690830464462,0,8356.93490659019,1,8635.362930399933,1,6807.099596114624,0,6161.735106383467,1,8658.955796907905,0,7163.455483278687,0,7710.360219351967,0,6147.056497676609,1,7222.1997292036895,0,7924.02450104043,1,8369.011081962466,0,6721.075789054452,0,7188.661205574997,0,8004.432699798874,0,6237.621885811504,1,8745.999931855808,1,5775.111736642885,0,5794.2883318238855,0,6375.669405515192,0,5924.079136861582,0,6733.207029692908,0,6962.434150485461,0,7172.930931704564,1,5752.1972952345295,0,7072.830926431706,1,5383.437961918017,0,8036.367730652227,1,6395.069918649881,1,4663.462850198109,1,7045.857111846448,0,6730.54194480936,1,7016.703387846911,1,7041.620486966293,0,7717.123373176413,0,5235.617781660165,1,6539.763702283194,1,8052.471072127531,1,7139.329953930195,0,6676.307824884555,1,5700.075396583516,0,6172.304748326814,0,6392.424301738905,1,6752.350079509088,1,6213.929734656681,0,8542.762585444707,1,8421.516654791114,0,7152.098225292679,1,7044.68758056432,0,6842.9812651665015,0,6236.328936643051,1,7168.654156083355,0,7655.081735709429,0,6009.05723228507,1,6951.982292614193,1,7483.241879175473,0,6466.815962055878,0,5385.134310327045,0,5405.599109731838,0,5585.769966310889,0,6167.583037630677,0,6765.646102772962,1,7097.62103157419,0,5917.593189021633,0,7439.435454599287,0,7640.358577969153,0,6513.609797986033,1,7186.730291727637,0,5811.504691891298,0,6377.633035846654,0,5989.6080604155695,1,6825.992353457766,0,6236.019820435544,1,8070.369056422128,1,7105.640497029372,1,7843.954419480633,0,7364.78729971552,1,5933.10875010581,1,7178.693484124608,1,4829.554412597929,1,6167.333898709617,1,7076.109473587561,1,5303.871460217565,1,7434.11931242996,1,6624.672944505606,1,8806.585413758885,1,7720.999470307839,1,6597.001953105142,1,8029.648103048437,1,6252.835202447292,1,6219.043433051924,1,4256.324113755127,1,5251.065140316539,1,6023.601685078765,1,4649.820858182114,1,5301.209881107289,1,4918.1381334033695,1,6110.528734661512,1,5177.78306631854,1,5065.759632132622,1,4041.18301232014,1,6287.775143053408,1,6166.6853191362125,1,6242.314423482334,1,5051.291575152798,1,6635.340668667852,1,8528.059612819463,-0.10073927044868469,0.55,0.4995796552430585,6671.546364359105,1017.5046935848497
INEXORABLE,1,14074.024598093722,1,12185.580468109134,0,13966.716540448737,0,13730.522874766357,1,12744.537424143751,1,12868.753928246371,0,13660.80850931572,0,14377.607038490789,0,14622.700137351036,0,14158.241094856568,0,14648.401191288536,1,14220.20964519859,1,12984.722644436028,0,14278.094900423292,1,13038.997418513602,1,15073.1514350305,1,13551.077920241009,1,14816.3387557364,1,16208.934338825637,1,15150.787674031955,0,14370.52485869544,1,13987.610144827346,0,11126.925739243272,1,14238.496337426444,1,14280.808036596893,1,14373.179765582532,1,13137.47634964828,0,13820.452860673033,0,14106.513302875486,0,14169.444330769857,1,13864.011062393498,0,14267.013306719538,1,13788.82871812696,1,13004.406135854832,1,13970.621842047844,0,11739.560272597288,1,11982.154680578802,1,12827.85835076746,0,13239.922491740708,0,13795.727263602752,1,14072.614507705435,0,12245.403962251798,0,14512.960126418666,0,13658.58513448224,0,15022.478716550762,1,12553.63442382176,1,12132.698647474152,0,13019.196268933603,0,12462.0392205632,1,13045.519201016696,1,12721.17264590782,0,14275.33656364358,0,12832.106222647268,1,13570.894311278938,0,13062.569028352851,1,12332.961331494971,1,14235.202183611507,1,11509.916864830622,0,10542.367530935197,0,12869.77235759286,1,13692.83408672636,0,13819.577703266854,0,12093.236511394223,0,13215.86803633281,1,13538.147512894577,1,12059.05136291642,0,13921.342901521371,1,12269.571296948092,0,12835.641720513764,0,13007.170926637478,1,14555.08297963616,1,14786.966496472476,0,12046.105262886786,1,14589.653999943648,1,14108.976721962432,1,13025.392180415463,1,13826.370350719157,1,13932.352789679218,1,13287.621491775351,0,11670.92071570501,1,13968.682894281414,0,13582.89536128986,1,13265.855226839089,1,12873.267526270658,0,12251.86052007607,0,15020.082505522778,1,14356.707643919946,1,13608.633312738077,0,12309.606440098349,1,13565.187349037014,1,12332.330948219336,1,11306.057146308678,1,12175.872843887451,1,12932.973559355052,1,14303.740672069052,1,13114.923284056584,1,11910.359023203153,1,12743.088243080068,1,12830.987783329,1,13531.536884309357,1,13176.3388791359,1,13997.477889526474,1,13306.838117892476,1,11881.336927966257,1,12423.526897001586,1,14408.440401358734,1,13485.058117181678,1,12827.509592727303,1,11220.890261265438,1,12283.870103720215,1,12005.627677374605,1,11490.171727192228,1,12962.522205706462,1,9902.610266231806,1,13365.686439918143,1,11810.18402539299,1,13343.634160423093,1,13977.427918473688,1,12724.8636471565,1,12559.277351912957,-0.863468587398529,0.6666666666666666,0.4733810683311505,13271.241670513558,1055.312346413101
DIVEST,0,3288.3819796341427,0,4006.402982940652,0,4209.653086920975,0,3526.289266922086,0,2468.542863497537,0,4524.275053485683,0,4088.234252977199,0,2762.2124943584126,0,5785.247416936048,0,3272.2562903264525,0,2495.946511702029,0,4901.030439061996,0,3738.115009577898,0,3384.011167471657,0,4085.808523780897,0,3671.864472889666,0,3229.7850358419737,0,5460.7824467169885,0,2499.2431164763702,0,5552.291612174868,0,3545.7488183872783,0,5137.961915781507,0,4620.19098370136,0,4307.766794234131,0,5244.656905413658,0,5349.711499905505,0,4324.624064743325,0,3321.980042679316,0,4153.601283673859,0,4459.190631374977,0,3117.5574678674,1,2880.453837428382,1,3209.6247673698035,1,3367.163737990832,0,2845.765617274597,1,4025.4393687151114,1,2957.8695576506857,0,2965.5232284854333,0,3299.5126780013397,0,3764.642824086452,1,2734.8076436738124,0,3492.618199064937,1,4920.345949977049,0,5249.461681164478,1,4542.888718398591,1,3807.684851371634,0,3384.9778058087177,1,4354.955593239037,0,3376.524963874527,0,4893.610965374842,0,2266.6903866475386,0,1386.4222470060977,0,4964.925282813338,0,4281.395153195582,1,2338.81451876878,0,4410.326217544694,0,3013.707827069981,1,4239.566703421754,1,4790.764866318269,0,2985.9564195036514,1,3620.436101378167,1,3845.646307839552,0,1720.2703813823782,0,4212.836528502314,1,2998.9649154520907,1,3934.9484306612712,0,3772.044629875075,0,2067.40388120196,0,2180.623477079379,0,2925.969898373759,1,4921.977548069666,0,1911.1656133732156,1,3394.527613914012,0,2725.2323127119885,0,2070.574309149364,0,3610.697895469304,1,4267.839692141323,1,2324.484517373721,1,3558.2808331770398,0,3639.7332335610818,1,3889.039959804314,1,1827.35354416658,0,2668.497624459455,1,1847.558844588526,0,4312.426987304334,1,3378.894747601542,0,3159.674406298629,0,4536.057665913326,1,2829.9834014984967,1,3332.1191380571117,1,1684.137676791784,0,1734.6093086435249,0,2957.617787469323,1,4767.347286011092,1,4370.862571051085,1,3242.0462916945835,0,2918.415122075751,0,2775.1304343357783,0,2651.020612020934,0,1618.509350319331,1,2347.292469389605,1,2312.390580550555,1,3398.4984774119152,1,4204.915249770365,1,3319.5071672748245,0,1323.640222548985,1,2044.9077924243063,0,1150.0613293755246,1,2820.3031536536773,1,2536.722426755949,0,2555.638943316481,0,958.3814454394897,0,3954.6618707849766,1,1884.9401378741927,1,3960.7409976173103,0,2739.982353688121,0,3531.702479659335,0,4764.2981717825605,1,3366.941242661844,1,3115.768299294357,0.12544584274291992,0.36666666666666664,0.4839149403229733,3414.8505144563537,1043.1038991510934
MOLLIFY,0,2359.929474698177,1,3065.370742208914,0,3222.103543708023,1,2366.3965179254287,1,2107.2168505137342,1,3634.617000944388,0,2806.767913326882,1,2853.9650984989003,1,4068.993328950509,1,3546.528423260633,0,3086.296855105213,1,2194.0440439439417,0,3732.4581421488538,0,3366.2982797543536,1,2157.949090266251,1,4858.17007198562,1,3611.863667031787,0,3182.932136218297,1,6180.304625569021,1,1509.5759601956615,0,3066.0575875582444,1,2292.2071591024314,1,3186.855686390425,1,4510.688976650795,0,2895.3740059545785,1,4140.784092233549,1,5800.882946300814,1,4920.746367218973,0,1970.570784674827,1,3792.3286303529535,0,1551.981145670071,0,1791.7507477966444,1,3733.266300585029,1,2990.6283514777565,1,3569.846695403006,0,4326.5380529471295,0,2304.5227432193506,0,2664.3482106621914,0,3846.536604814264,0,3294.0607915355145,0,3049.029467542973,1,3580.6279534113955,0,2492.5535058082287,0,4646.5796319912215,0,3435.0105026909555,1,3974.486826386536,1,2991.2163859809907,1,3990.0263968960207,0,2927.3016136876417,1,3560.0579467997045,0,3754.292410268967,1,2693.4076476561336,1,2952.184315967765,0,2652.834691808046,0,3362.043312804996,0,2851.7637352812794,1,4300.9985909937,1,1306.3501185304451,0,3488.671703047752,1,4178.819574363752,1,2791.4558070617004,1,4439.469220811125,0,3529.3115209800926,0,3061.8922768756347,0,2568.356340769529,0,2933.882101147017,0,3175.583473183059,1,2364.387627606772,0,3380.397901671065,1,3839.466859884192,1,3437.758384536406,0,3174.949445342067,1,2468.193815009596,0,813.3335459961572,0,2391.0317966162984,1,2660.0469563598394,0,3015.5157391809757,0,3256.5895166951973,1,2547.3598058809225,1,3222.930330667619,0,4539.948911162101,1,2287.811397767089,1,2456.481557865241,0,2843.058651773746,1,1438.2493781561736,1,3467.8722199380104,0,2229.9880893708737,1,1156.4063943804715,0,4899.559054675631,0,3643.64896668246,1,2446.433394848074,1,2493.80632701742,1,1168.8099381429636,1,2326.2196757568645,1,845.0807995676698,1,3270.82146703269,1,1370.5767581457685,1,3415.479268495831,1,3495.6073313679644,1,3557.6771454403256,1,1536.5280152678895,1,1472.388353225292,1,3667.2729346267774,1,2069.4509249499515,1,2950.4435289091903,1,1890.7659719039943,1,1777.1697913614637,1,1636.78343906316,1,2929.838808930424,1,2174.894721421076,1,1049.5716140939603,1,3158.114759018687,1,1927.4751508516013,1,1441.6447187873732,1,2942.6774675220727,1,4668.961745175064,1,2285.0789992662594,1,2604.009555796833,1,2415.546035955469,1,2899.1083114168714,-0.597222089767456,0.6416666666666667,0.48152128208215234,2972.276566834398,996.2126244255696
QUERULOUS,0,8691.758499748063,0,8157.563996942063,0,10246.809740892706,0,9452.74727904005,0,9704.824800819111,0,7833.281375318045,0,7754.900460514325,0,8813.61803758479,0,9447.124060132,0,9526.417595468696,0,8365.839016714157,0,7713.923602971605,0,8115.803983521956,0,9975.413259772611,0,7379.443385381971,0,11200.251454286225,0,7756.502247910587,0,8272.526716405386,0,7891.995927050024,0,10993.146633490733,0,8098.067600124777,0,10166.225404449464,0,8017.497596269396,0,7916.859080150654,0,9712.933154332044,0,7822.858331256015,0,8174.6768360721235,0,8009.02084202052,0,7336.88779339186,0,8156.322597092163,1,6976.837636593656,1,8264.463734114579,1,7961.478132922356,1,8642.190380986971,1,8222.0458621045,0,9073.111624027028,1,7366.30575527697,0,8398.043692204348,1,7184.221355980735,1,6830.8336858526045,1,8461.706966899845,1,8685.605503245304,1,8136.733656754835,0,8797.952908854737,0,8112.091325739547,1,7899.348683444923,0,7758.844879236594,0,8141.574781521771,1,8546.037165574924,1,8130.562062627334,0,8974.412690380615,0,7151.224289397052,1,8668.760047515048,1,10139.43899114156,1,6933.928710628987,1,8026.297504749508,1,9229.572470126972,1,5768.301890274274,1,8132.39135156902,0,8860.53859168308,1,8686.30622219927,1,9146.10140929809,0,8282.585221552139,1,7644.513679517096,1,7220.127680506564,0,6980.717542602669,0,9457.550862873411,1,5520.704644644654,0,8542.031998897877,0,7193.346849506854,1,7014.193858113623,1,9659.879496693236,0,8284.74716787442,1,6637.0064731585135,1,8306.624172732556,0,7533.354074173101,0,8861.779655950537,1,8785.617715907727,0,8435.188954664827,1,7073.528687700082,1,7563.020729551597,0,8371.835959332715,0,7705.5326486236145,1,5880.5916960931,1,8965.35676460171,1,9487.174642369975,0,6287.030084263379,1,8338.871757745143,1,6979.536743130735,0,8698.531668968017,1,7441.161283051294,1,6487.228111757532,1,7226.055123967247,1,7413.258156478745,1,6859.163598163832,0,6960.222704905063,0,7097.12511383153,0,8358.544173989934,0,8086.403349559755,0,6274.581636784207,1,6978.978757831155,0,7981.324829026808,1,6529.858511945013,1,7507.917333230082,0,8125.196159825881,1,6061.269880784992,0,7242.420002351532,1,8162.181244330358,0,7042.622554534643,0,8889.05931941781,0,5891.835631573785,0,7407.751176805539,0,6651.592355524534,1,8578.589064396305,1,7905.399262725649,1,8107.12502321996,1,8269.539229723578,1,6298.009593417231,1,7788.768730514402,1,7979.051049730062,0.0957348644733429,0.4583333333333333,0.5003500175437415,8027.714330559999,1057.4956344428524
ABET,0,4738.991604223847,0,3833.517194869257,1,5672.0815559126,0,6029.881053465297,0,4929.696384684568,0,4259.975366850124,0,5908.068815283911,1,4783.616406417986,1,3563.658608996096,0,5011.313476917087,1,6323.366800127385,0,3679.915514592075,0,5291.409820298126,1,5683.202960822581,1,2703.997405163611,0,5831.55960330541,0,4526.26997899561,1,4202.502933734221,1,4282.332000759301,1,4903.103629591237,1,3987.697782597627,0,3892.679679948724,0,4619.477206544073,0,3136.988351496311,0,3601.255076308936,1,5392.655352922992,1,2708.280860601864,0,4153.898084695687,0,5594.363784068033,0,3479.3667447851467,1,1873.599770236452,1,4698.386190393754,1,3782.9752533457354,0,4151.165680883653,0,2352.127872540653,1,4592.067296843305,0,5248.192012140127,0,4026.777195629639,1,3855.538921172375,0,5571.459384248193,1,4842.662167700313,1,5333.259149529144,0,6172.302433277125,0,4900.587884364521,0,3523.6697527303963,0,6453.518408598339,0,3583.070478355703,0,3577.5295412461,0,3565.5822375375383,0,4810.946484133782,1,2568.8869421106137,1,5346.876646141724,1,4987.52395781506,0,3717.4776754335553,0,5207.240257234829,0,3945.372385757735,0,3516.8153426336075,1,2276.6950743343364,0,3941.233832745929,1,4613.39156584112,0,4565.819581213878,0,4256.984391019215,0,4770.1235817944735,1,4967.552077945031,0,5902.554914483084,0,2941.5659657475403,1,3040.373015196776,1,3671.832259034675,1,2961.0225717712465,0,3643.5367334269786,1,3194.72644318034,1,4494.487967479176,0,4880.543250651596,0,3630.437593643703,1,3619.862499209101,1,3266.0347133040714,1,6082.058353157036,0,2793.6782316486724,1,4793.3723101045725,1,5630.2925877236175,0,4772.59186885446,0,3290.0995290985,0,5290.751502822779,1,3790.0441092130873,0,4562.901672216556,1,3578.4511305034544,0,5027.8418919422975,1,3393.2818112350774,1,4818.715087572301,0,5105.519926696075,1,4892.687413864543,1,5713.038725086909,1,3570.298573808571,1,4090.923968257862,1,2060.050866762276,1,4658.495809168848,1,3528.6249226864384,1,4318.453171111004,1,4206.5995138167045,1,4159.621846594821,1,4754.023113536063,1,3767.124279629382,1,3616.543260641418,1,4902.353223914619,1,4273.248307315826,1,4380.23025149116,1,3401.7436565147045,1,2943.273375234805,1,993.7167341728332,1,3834.8695554886895,1,3796.868959656325,1,3723.1414044698495,1,2847.525763250866,1,3876.957121886533,1,1436.8473729471302,1,3883.197818597501,1,4511.369898666428,1,3485.585141169023,1,4370.216462134917,1,2502.903495640891,-0.15595604479312897,0.575,0.4964157243969726,4191.663728444512,1045.1017918790412
DESUETUDE,0,10038.25976514703,1,8474.780694037763,1,12478.11348023575,1,8164.848774282765,1,10696.639058495204,1,10237.87505573572,0,11661.427990558592,0,11087.989300484587,1,11715.181747412886,0,10397.766805154526,1,8919.956525193063,0,9565.243539377285,1,9732.791216141652,1,8921.724728332818,0,9576.103514959384,0,10945.970716662658,1,10356.71077757938,0,11450.899967360883,1,9546.40855320466,0,10092.396228468386,0,10866.762377590994,1,9900.473499654569,0,9227.297437981668,1,10954.683139813507,0,7860.27037994977,1,12352.074102882269,0,10522.953997799748,0,10226.15217574624,1,10922.388356856254,0,10834.573060185396,0,7883.227643410455,0,9809.42812452022,1,9663.306635117657,0,10302.6132352351,1,8625.82059893923,0,10336.437482454628,1,9409.047063078378,0,8076.699151662885,1,9863.642317883992,1,11142.989267228511,0,10341.274423655945,1,8962.36674583803,1,9610.820314208366,1,9619.6831690588,1,10021.317668115056,0,10540.33919611438,0,9487.163473656485,0,9129.772896551132,1,11957.161530641592,1,11379.748126781386,1,11190.695168000157,0,10557.430878398074,0,10821.971178331996,0,9960.250886347876,0,8867.379956787452,0,11872.408225299703,1,9742.474231336651,0,9745.846590375131,0,10490.056568490045,1,10731.944415918028,1,11706.589367334833,0,9426.956468151231,0,8368.752734730944,0,11724.270657049768,0,8965.615841467237,1,9463.146380500024,1,8492.646520718488,1,9143.158040527143,1,10231.555900075306,1,11035.75254545684,1,10587.113799656148,1,10381.440679045356,0,10124.038162897816,1,11082.289201753298,0,10608.945132734789,0,8449.37715417015,1,11035.687413755308,0,9580.055937882296,1,10429.496816332769,0,10822.773677665476,1,11231.42014056008,1,7764.718250084137,0,11392.1838667725,1,10673.671137955553,0,9451.686802406528,1,10012.395063813508,0,7809.633054984075,1,10846.15180733096,0,10985.612212901417,0,10171.465059020486,1,8654.911802426359,1,9809.800112419598,1,9777.83925561915,1,8561.32178242724,1,10275.442155260069,1,10300.16113657231,1,9262.14835004232,1,9133.906613450818,1,8291.587393328198,1,9163.71888763382,1,11003.762727664203,1,10690.585348352226,1,11222.103779124072,1,9186.692034620624,1,9552.132900177952,1,8246.098733460132,1,8534.85606825006,1,9381.317089561757,1,9728.401433370034,1,10020.225888155785,1,8762.120070925894,1,9331.560487392442,1,9209.803641148235,1,10872.677864453726,1,8710.129434427958,1,9988.567435329946,1,9327.55357338014,1,9970.150568776811,1,7560.433415188585,1,8639.840458686476,-0.5198608040809631,0.625,0.4861527926641233,9942.004036667373,1071.4455163139178
PEREGRINATE,0,12479.49470016855,0,11614.78742804812,0,9717.995443464366,0,11495.92355323203,0,11526.16978491545,0,10829.426104949564,0,11439.265219452998,0,11105.076699439502,0,11216.378422707354,0,11457.80935726728,0,10450.19662662875,0,9709.903773673595,0,13064.287076112678,0,12808.597733423485,0,9631.676270365764,0,11793.390918247043,0,10496.899187263798,0,11790.22506121234,0,11058.802778318288,0,11048.376199972136,0,11333.060703684603,0,13077.385153413454,0,13555.03440125288,0,10301.45322779528,0,12253.134343579615,0,10552.296970752092,0,10975.818373859467,0,10994.668761659848,0,11359.429450644786,0,10826.68457086758,0,11793.091166708082,1,12673.815615191052,0,10367.91558258408,0,11589.72349117798,0,13022.989672759872,1,10396.006768017956,0,10397.709521383604,0,8847.529667823692,0,12068.65563910008,0,9534.663715850096,0,10860.25566300717,1,10677.9877890583,0,10559.225287678975,0,8608.289802393487,1,10274.66975473006,0,9210.816265848896,1,11034.18783954151,1,10339.83061299724,0,9852.255807120431,1,10121.648807730457,0,10599.09621659609,1,11982.353314079688,1,9745.886220543676,0,11283.760690147494,1,9876.818195704676,0,11331.711274462668,0,12507.800497143384,0,10565.55386806278,1,11879.21544535922,0,10634.449625380845,0,12044.968550893189,0,11319.038995433666,0,10716.655768138526,0,11223.840689015084,0,9639.350551980642,0,9710.7887745217,0,10474.543198076137,1,10928.037089246598,1,9391.127348974376,1,9393.36243255249,1,10728.80344191976,0,11460.022082772468,0,10787.336439623574,0,11310.896463522511,0,11259.360869528156,0,10944.52028045222,0,11229.001866108403,0,9949.495812020525,1,11573.719821774564,0,10355.929986676989,0,9799.859764446634,0,11374.4866740189,1,9000.791532363828,0,10764.857115596187,0,9945.22955800355,0,9161.220086192934,1,11283.398843392291,1,11857.291985532513,0,10526.27988365624,0,10393.620096747592,1,11092.35728823798,1,8803.05666731388,1,10334.757526747537,0,10065.083292629952,1,9672.38892140264,0,9733.35090436504,0,11304.271290454968,0,8162.004594545218,0,10173.595381283065,1,10781.47589607768,0,8455.164131448313,0,9569.4085733737,0,10559.704389605888,0,8505.15755135502,0,7884.2640605097795,0,10825.302312765429,1,9773.429150331249,1,11350.30777353723,0,10466.489960071907,1,10838.024006232976,0,10079.654968455232,1,11164.75148064026,1,10969.496994864005,0,10185.118045650896,1,9381.22628356664,0,8599.909406497398,1,9884.794472367988,1,9156.889064747653,1,8499.694636155898,0,9429.467220921711,0.658069908618927,0.275,0.4483864629625512,10640.416619699128,1104.637726397038
QUOTIDIAN,0,6653.704912933037,0,9568.521620236455,0,7570.940354442662,0,8380.848929026695,0,10047.157683816476,0,8719.857334718621,0,7903.857179650227,0,7421.98123557787,0,7789.203356274476,0,8478.060732140519,0,9119.762754684134,0,7661.63375617015,0,7488.904162215376,0,7750.006205299895,0,8110.434980805977,0,7125.144890756405,0,9968.171143270149,0,8415.655726665535,0,6301.998848906856,0,7811.732611092627,0,6703.176148999083,0,7974.04466966664,0,7334.327683612267,0,6871.689460613736,0,6427.328701524794,0,9561.81867476414,0,7302.111409600888,0,9006.924207429889,0,7321.002828484965,0,7628.058426441103,1,8092.884609856339,0,6323.493980353101,0,8355.343810888118,0,7912.954471772359,0,9169.704188744896,1,8199.673705744393,0,7086.6487103787,0,7412.01538278228,1,5467.698270856371,1,7653.19537858813,1,6802.404154990598,0,8306.576574404786,0,6817.267119587681,0,7469.969420339965,0,8993.053214339425,1,5396.134545261907,0,5837.931926582454,0,8885.20247026266,1,6922.7265838450685,0,7429.704291865958,1,6752.625527285697,0,7871.520427140479,1,6572.397398268236,0,7084.023074932274,1,6046.9289213502,0,7622.001018172873,0,8230.7023676101,0,7830.358011771992,0,7656.989395980246,0,6240.267263517029,0,8385.069177381938,1,6790.246509112416,0,7043.659961692743,1,6583.866015191743,1,8407.027984967475,1,9460.12467606002,0,6982.360236459419,0,7190.4789566894415,1,9312.411877934332,0,6490.058809265604,0,8233.929804209602,1,6538.310994491801,1,9242.4283063714,0,8339.439331103962,1,6861.016919889009,0,7406.626422775983,0,9032.778749066729,1,7736.898167223251,1,6515.133188264732,1,6146.863805527275,1,7343.133365124137,0,6931.019377902158,0,7309.098753805795,1,9792.760066493076,1,8256.910481191922,1,5828.373473004745,0,6850.795187254611,0,7525.361055219965,1,7142.508242217091,0,7131.6329486843215,1,6250.817511709091,0,7619.868722472664,1,6426.196021644304,1,6953.3694314488375,0,5564.501464293573,1,7784.504486399455,1,7123.093608400905,1,6828.432087132629,0,6753.719985895645,1,7185.433657648114,1,6188.834962563378,0,6016.984016701882,1,5763.052265405243,1,5261.166913622847,1,7115.203901924053,1,5311.185733061505,1,5734.015595272053,0,7897.781357934322,1,6119.35709162705,0,5933.301100480277,1,6191.128589444499,0,6940.82032360753,0,7030.282455163658,1,6367.178483496037,1,5950.397697377431,0,7741.980919883777,1,7760.189029173493,0,3977.8135631776895,1,5288.254335277073,1,5521.4792222205615,0.03305099532008171,0.38333333333333336,0.48823698153668776,7318.926035219435,1135.6765255101775
